BVP_mean,BVP_std,BVP_min,BVP_max,BVP_median,BVP_skew,BVP_kurt,BVP_p25,BVP_p75,TEMP_mean,TEMP_std,TEMP_min,TEMP_max,TEMP_median,TEMP_skew,TEMP_kurt,TEMP_p25,TEMP_p75,ACC_x_mean,ACC_x_std,ACC_x_min,ACC_x_max,ACC_x_median,ACC_x_skew,ACC_x_kurt,ACC_x_p25,ACC_x_p75,ACC_y_mean,ACC_y_std,ACC_y_min,ACC_y_max,ACC_y_median,ACC_y_skew,ACC_y_kurt,ACC_y_p25,ACC_y_p75,ACC_z_mean,ACC_z_std,ACC_z_min,ACC_z_max,ACC_z_median,ACC_z_skew,ACC_z_kurt,ACC_z_p25,ACC_z_p75,label,subject,cond
0.0060837655,0.86410093,-3.2897272,2.897154,0.025061937,-0.5919219,4.13474,-0.26279086,0.32079297,-1.0624583,0.039462343,-1.1536907,-0.96689135,-1.0775504,-0.28453144,-0.3222592,-1.0823486,-1.0285913,-0.46326482,0.6301289,-3.9632757,1.3553004,-0.30675462,-1.388693,3.0042968,-0.8053711,-0.14054911,-0.1773022,0.49084684,-3.4800596,1.227809,-0.00033068156,-2.0022058,7.6798544,-0.20502062,-0.00033068156,0.22535968,0.17444786,-0.666874,1.5780231,0.18463865,2.1590683,15.095076,0.18463865,0.2620489,1,S03,STRESS
-0.002793582,0.82589185,-3.499092,2.7697256,0.056113448,-0.8915614,4.5379453,-0.27568227,0.3267833,-1.0959439,0.04107226,-1.1991222,-1.0146679,-1.0826461,0.048156973,-0.5285368,-1.1340649,-1.0799974,-0.548272,0.5346499,-3.2984538,1.3553004,-0.4729601,-1.4378754,4.0208826,-0.63916564,-0.30675462,-0.20693961,0.4505366,-3.6847496,1.023119,-0.20502062,-2.0072508,9.694394,-0.20502062,-0.00033068156,0.24229316,0.15849566,-0.666874,1.8102537,0.2620489,2.8386102,25.84908,0.18463865,0.2620489,1,S03,STRESS
-0.0038499648,1.2428102,-7.314826,6.606817,0.079344496,-0.3626881,10.107653,-0.33749962,0.36549827,-1.1239438,0.034445394,-1.2035397,-1.0661358,-1.1338922,-0.23188923,-0.4908247,-1.1354971,-1.0850441,-0.5835907,0.49594504,-3.1322482,0.5242729,-0.4729601,-1.6065983,3.8420105,-0.63916564,-0.30675462,-0.22911434,0.4229966,-3.6847496,1.023119,-0.20502062,-2.0355844,11.997169,-0.40971056,-0.00033068156,0.24850212,0.13934292,-0.5894638,1.8102537,0.2620489,2.5793066,28.925123,0.18463865,0.2620489,1,S03,STRESS
0.0012895956,1.0982763,-7.314826,6.606817,0.063427955,-0.33517116,17.183302,-0.24814951,0.25355792,-1.1588832,0.046782274,-1.2505851,-1.0661358,-1.1392957,-0.114011,-0.64317393,-1.1883582,-1.1338494,-0.43175504,0.51045084,-2.9660428,0.5242729,-0.30675462,-2.1763346,5.503969,-0.63916564,-0.14054911,-0.23423156,0.35252413,-4.7081995,0.61373913,-0.20502062,-3.4884245,34.720226,-0.40971056,-0.20502062,0.22737557,0.11817735,-0.5894638,1.3457923,0.18463865,2.118099,23.324247,0.18463865,0.2620489,1,S03,STRESS
-0.0024490615,0.857387,-7.839427,4.3736897,0.056972068,-2.6141877,25.745337,-0.21548887,0.21930155,-1.2061851,0.07581257,-1.4976168,-1.1173918,-1.1872311,-1.8903024,3.3766747,-1.2303743,-1.1770695,-0.5595255,0.9412034,-2.9660428,0.35806742,-0.14054911,-1.212513,-0.25331616,-0.63916564,0.025656402,-0.0003307104,0.43691832,-4.7081995,3.4793983,-0.20502062,-0.32389116,20.388483,-0.20502062,0.20435926,0.21802181,0.11990944,-0.2798228,1.1135615,0.18463865,1.3494332,5.4777594,0.10722841,0.2620489,1,S03,STRESS
0.004373396,1.3080914,-7.839427,7.409773,0.04378373,-0.14242294,7.153014,-0.46760875,0.4620566,-1.4219943,0.21575072,-1.7885269,-1.1173918,-1.4928789,0.026783431,-1.5907118,-1.6115234,-1.1872902,-1.022477,0.98173225,-3.1322482,0.35806742,-0.63916564,-0.21288858,-1.4764628,-2.1350152,0.025656402,-0.27666205,0.9239999,-2.86599,3.4793983,-0.102675654,-0.20816272,-1.0126673,-1.2284703,0.61373913,0.27841792,0.1214768,-0.20241256,1.1135615,0.33945915,0.031326175,1.7952418,0.18463865,0.33945915,1,S03,STRESS
0.0023520668,1.0954962,-4.775907,7.409773,0.036917806,0.9864755,6.9443254,-0.6377788,0.55067986,-1.6762965,0.08316397,-1.7885269,-1.4925689,-1.7138414,0.7417984,-0.5394647,-1.7281204,-1.611579,-0.9009393,0.5710506,-3.1322482,-0.4729601,-0.63916564,-1.7600064,1.4911084,-0.8053711,-0.63916564,-1.0116267,0.7304,-2.6613,1.023119,-1.2284703,1.8953583,2.2672334,-1.2284703,-1.2284703,0.29623845,0.05161086,0.2620489,0.72651035,0.2620489,1.8483229,6.241336,0.2620489,0.33945915,1,S03,STRESS
-0.0029276907,0.5727238,-1.4534804,1.2339878,0.10925093,-0.3925857,-0.8230765,-0.45613894,0.46346894,-1.7226917,0.040937297,-1.7860205,-1.598016,-1.7167739,0.6674057,0.3542359,-1.762179,-1.713269,-0.6154468,0.058134567,-0.63916564,-0.4729601,-0.63916564,2.0429828,2.1737738,-0.63916564,-0.63916564,-1.2280437,0.009333041,-1.2284703,-1.0237803,-1.2284703,21.840305,474.99988,-1.2284703,-1.2284703,0.26745155,0.019723788,0.2620489,0.33945915,0.2620489,3.3768814,9.403342,0.2620489,0.2620489,1,S03,STRESS
0.0010272409,0.5919687,-2.7497413,1.8710785,0.08660142,-0.3898964,1.1308928,-0.4206542,0.43203732,-1.6376392,0.09557591,-1.7860205,-1.4412472,-1.6600513,0.42914107,-0.90417075,-1.7160099,-1.5613956,-0.5863608,0.07738286,-0.63916564,-0.4729601,-0.63916564,0.7830665,-1.3868076,-0.63916564,-0.4729601,-1.2267644,0.018607533,-1.2284703,-1.0237803,-1.2284703,10.817023,115.008095,-1.2284703,-1.2284703,0.2658388,0.016703656,0.2620489,0.33945915,0.2620489,4.1805477,15.476984,0.2620489,0.2620489,1,S03,STRESS
0.002095809,0.52945226,-2.7497413,1.8710785,0.0836473,-0.44696233,2.7267766,-0.3255091,0.34318697,-1.4714203,0.11844025,-1.6796556,-1.2270801,-1.4698001,0.05401264,-0.9471519,-1.5613881,-1.3520849,-0.5115682,0.070187606,-0.63916564,-0.4729601,-0.4729601,-1.2678803,-0.39248395,-0.4729601,-0.4729601,-1.2252718,0.025385568,-1.2284703,-1.0237803,-1.2284703,7.8112397,59.0156,-1.2284703,-1.2284703,0.26293594,0.008238662,0.2620489,0.33945915,0.2620489,9.180634,82.28412,0.2620489,0.2620489,1,S03,STRESS
-0.0029387907,0.36711612,-1.1861346,0.8683672,0.088075615,-0.58389014,-0.625057,-0.27096802,0.3000768,-1.2683641,0.13776304,-1.5203099,-1.0214052,-1.2590848,0.10756964,-0.9307518,-1.3519864,-1.1822637,-0.47036305,0.023237603,-0.63916564,-0.30675462,-0.4729601,5.380504,46.31586,-0.4729601,-0.4729601,-1.1830546,0.08505022,-1.2284703,-1.0237803,-1.2284703,1.3387187,-0.20782757,-1.2284703,-1.2284703,0.26204893,2.9802322e-08,0.2620489,0.2620489,0.2620489,,,0.2620489,0.2620489,1,S03,STRESS
-0.0010888733,0.32940587,-1.1861346,0.8683672,0.064658746,-0.49523512,-0.48191333,-0.25091982,0.26138014,-1.0411431,0.13999164,-1.3043575,-0.8101932,-1.0286014,-0.18284245,-1.1703446,-1.1821427,-0.91713804,-0.41149864,0.08023539,-0.4729601,-0.30675462,-0.4729601,0.53944373,-1.7089995,-0.4729601,-0.30675462,-1.0871063,0.09461507,-1.2284703,-1.0237803,-1.0237803,-0.824794,-1.3197144,-1.2284703,-1.0237803,0.26188767,0.004994207,0.18463865,0.33945915,0.2620489,-7.661202,236.50523,0.2620489,0.2620489,1,S03,STRESS
0.0025520707,0.30377257,-0.77524614,0.87931967,0.061754353,-0.33716923,-0.79806185,-0.24728891,0.24983753,-0.838645,0.1036313,-1.0387931,-0.6507415,-0.820047,-0.33722088,-0.8718624,-0.9169767,-0.7635387,-0.3315123,0.059177037,-0.4729601,-0.30675462,-0.30675462,-1.971882,1.8883171,-0.30675462,-0.30675462,-1.0282581,0.029941102,-1.2284703,-1.0237803,-1.0237803,-6.537315,40.736523,-1.0237803,-1.0237803,0.26027498,0.012110395,0.18463865,0.33945915,0.2620489,-5.5425253,35.358356,0.2620489,0.2620489,1,S03,STRESS
-0.0010389047,0.32525665,-0.7802481,0.87931967,0.06705873,-0.39439696,-0.89350057,-0.268912,0.28055626,-0.65901333,0.10968808,-0.826391,-0.43249467,-0.66011125,0.30426824,-1.0727819,-0.7635236,-0.552976,-0.30762026,0.0119635705,-0.4729601,-0.30675462,-0.30675462,-13.747925,187.00531,-0.30675462,-0.30675462,-1.0237806,2.3841858e-07,-1.0237803,-1.0237803,-1.0237803,1.0,-2.0,-1.0237803,-1.0237803,0.2592267,0.014508821,0.18463865,0.2620489,0.2620489,-4.9463663,22.46649,0.2620489,0.2620489,1,S03,STRESS
-0.0016923462,0.32233277,-0.7802481,0.61580044,0.055041645,-0.44810402,-0.88916516,-0.2577163,0.27181116,-0.4700679,0.11751413,-0.674539,-0.22517076,-0.4610098,0.0144619895,-0.97990346,-0.55293816,-0.38165337,-0.30779344,0.013098571,-0.4729601,-0.30675462,-0.30675462,-12.530213,155.00616,-0.30675462,-0.30675462,-1.0227145,0.014733702,-1.0237803,-0.8190904,-1.0237803,13.747971,187.00618,-1.0237803,-1.0237803,0.25954923,0.01368409,0.18463865,0.2620489,0.2620489,-5.2916155,26.001179,0.2620489,0.2620489,1,S03,STRESS
0.00054469856,0.30616114,-0.776734,0.8169973,0.044622414,-0.36666274,-0.5565057,-0.20773259,0.23517866,-0.2906847,0.09975859,-0.5170289,-0.17368774,-0.25407922,-0.49863958,-0.9255965,-0.38146427,-0.18435223,-0.31246796,0.053067036,-0.97157663,0.19186191,-0.30675462,-2.2680051,51.582947,-0.30675462,-0.30675462,-1.0169576,0.037912175,-1.0237803,-0.6144005,-1.0237803,5.683966,33.428368,-1.0237803,-1.0237803,0.25898477,0.016286809,0.10722841,0.33945915,0.2620489,-4.3501096,23.281898,0.2620489,0.2620489,1,S03,STRESS
0.00035415665,0.6672245,-5.1169543,3.5359561,0.038043458,-0.9937232,14.364691,-0.23701832,0.2382518,-0.1715443,0.056875944,-0.29659846,-0.005179064,-0.18242206,0.5545487,0.3439176,-0.19246878,-0.13119748,-0.340342,0.08596146,-0.97157663,0.19186191,-0.30675462,-1.1323661,7.3346863,-0.30675462,-0.30675462,-1.0137593,0.048859652,-1.2284703,-0.6144005,-1.0237803,3.4352965,16.066744,-1.0237803,-1.0237803,0.2597105,0.014594613,0.10722841,0.33945915,0.2620489,-4.95541,32.41749,0.2620489,0.2620489,1,S03,STRESS
-0.0090065785,0.6953736,-5.1169543,3.5359561,0.0382687,-1.136157,13.001566,-0.27940595,0.25804064,-0.097520195,0.061781358,-0.25785384,0.05469535,-0.079050064,-0.17857955,-0.47753477,-0.13370003,-0.059565537,-0.36509964,0.08858322,-0.63916564,-0.14054911,-0.30675462,-0.59367424,-0.29375696,-0.4729601,-0.30675462,-1.0126932,0.049956914,-1.2284703,-0.8190904,-1.0237803,3.049193,11.610187,-1.0237803,-1.0237803,0.2604362,0.011056207,0.18463865,0.2620489,0.2620489,-6.7097964,43.02134,0.2620489,0.2620489,1,S03,STRESS
0.0021167537,0.7314666,-3.666938,4.389419,0.032268763,0.20632418,11.6207485,-0.28010565,0.2712615,-0.053677864,0.03761797,-0.15106022,0.05469535,-0.071964785,0.28408486,0.22098565,-0.07732539,-0.023908414,-0.32060507,0.09124499,-0.63916564,-0.14054911,-0.30675462,-0.08254261,0.34313703,-0.30675462,-0.30675462,-0.9463821,0.09925804,-1.0237803,-0.8190904,-1.0237803,0.5026654,-1.7473286,-1.0237803,-0.8190904,0.24656688,0.030964099,0.18463865,0.2620489,0.2620489,-1.5000029,0.25000525,0.2620489,0.2620489,1,S03,STRESS
0.0036397397,1.3397675,-5.6480618,5.5071583,0.008896244,0.066896655,3.504303,-0.49206868,0.5105995,-0.06586047,0.04435034,-0.15007181,0.05334385,-0.07664207,0.31764245,-0.30157518,-0.08272508,-0.02699341,-0.21638036,0.29489586,-1.6363987,2.186328,-0.30675462,2.0853028,9.75806,-0.30675462,-0.14054911,-0.84958076,0.17549737,-3.8894396,0.40904918,-0.8190904,-3.577317,106.25813,-0.8190904,-0.8190904,0.22439207,0.06495007,-0.5894638,0.49427962,0.2620489,-2.9736965,26.797232,0.18463865,0.2620489,1,S03,STRESS
-0.0028439185,1.3672518,-5.6480618,5.5071583,-0.002691639,0.10998873,3.552854,-0.46298918,0.47215942,-0.11259435,0.06770414,-0.25308326,0.05334385,-0.12632477,0.2324024,-0.37567544,-0.1816631,-0.07668999,0.23601025,0.49517858,-1.6363987,2.186328,0.5242729,-0.37748358,-0.7937503,-0.30675462,0.69047844,-0.79350436,0.17366003,-3.8894396,0.40904918,-0.8190904,-4.2012925,116.114105,-0.8190904,-0.8190904,0.14028905,0.09946337,-0.5894638,0.49427962,0.10722841,-0.1254331,1.6862769,0.02981817,0.2620489,1,S03,STRESS
0.0042700917,0.73225117,-4.402401,4.479407,-0.003011883,0.6787877,17.154123,-0.13323471,0.14154983,-0.17622778,0.06543639,-0.30562022,0.042365447,-0.18255821,1.251651,1.7777777,-0.23025149,-0.1751817,0.65983427,0.10069469,0.19186191,1.1890949,0.69047844,0.055833615,3.0061922,0.5242729,0.69047844,-0.71695876,0.10528749,-1.0237803,-0.40971056,-0.7167455,-0.018797982,-1.5865623,-0.8190904,-0.6144005,0.04812247,0.033456612,-0.047592074,0.18463865,0.02981817,1.2012331,-0.20025134,0.02981817,0.02981817,1,S03,STRESS
0.0016477996,0.12275009,-0.39488316,0.46535334,-0.0022643313,0.124344505,0.47751474,-0.069031216,0.07606119,-0.20509997,0.029766807,-0.30562022,-0.13551295,-0.18518305,-0.8313611,-0.06572533,-0.23403746,-0.18233506,0.68615013,0.038811803,0.5242729,1.0228895,0.69047844,-1.2183254,19.152046,0.69047844,0.69047844,-0.66002935,0.08519253,-0.8190904,-0.6144005,-0.6144005,-1.3314805,-0.22715831,-0.6144005,-0.6144005,0.032317884,0.01368409,0.02981817,0.10722841,0.02981817,5.2916055,26.001091,0.02981817,0.02981817,1,S03,STRESS
0.0006801885,0.30054557,-4.391905,2.028662,0.0036378514,-6.9397945,102.13608,-0.07028939,0.08057051,-0.1625482,0.06237835,-0.2591902,0.042602465,-0.18204132,1.2436292,1.5617051,-0.18652445,-0.12974261,0.6814756,0.04195912,0.5242729,0.8566839,0.69047844,-2.7130177,10.806095,0.69047844,0.69047844,-0.66386724,0.0895965,-1.0237803,-0.40971056,-0.6144005,-1.280557,0.081911564,-0.6144005,-0.6144005,0.033769324,0.018444078,-0.047592074,0.18463865,0.02981817,3.583108,15.954193,0.02981817,0.02981817,1,S03,STRESS
-0.00073567417,0.3040612,-4.391905,2.028662,0.005953771,-6.691872,97.24556,-0.08582068,0.0947583,-0.110211685,0.06025206,-0.2591902,0.042602465,-0.12888658,0.32657963,-0.28475118,-0.1320346,-0.07162943,0.6816488,0.04165189,0.5242729,0.8566839,0.69047844,-2.7299595,11.051913,0.69047844,0.69047844,-0.65640455,0.08475033,-1.0237803,-0.40971056,-0.6144005,-1.5466322,0.9417732,-0.6144005,-0.6144005,0.03465632,0.02002624,-0.047592074,0.18463865,0.02981817,3.2318523,12.127619,0.02981817,0.02981817,1,S03,STRESS
-0.0002474451,0.11328903,-0.44063056,0.30053827,0.00261465,-0.26493853,0.14925885,-0.07574205,0.0848563,-0.091265075,0.047021125,-0.20251803,-0.013520029,-0.08045703,-0.009707468,-0.83210564,-0.12964804,-0.06674033,0.6849382,0.029834803,0.5242729,0.69047844,0.69047844,-5.1994634,25.03444,0.69047844,0.69047844,-0.64872867,0.0764736,-0.8190904,-0.6144005,-0.6144005,-1.7788317,1.1642394,-0.6144005,-0.6144005,0.03401123,0.017521521,0.02981817,0.10722841,0.02981817,3.9393902,13.518803,0.02981817,0.02981817,1,S03,STRESS
0.00035667804,0.11592368,-0.3940235,0.40155402,0.0022398909,-0.0035724714,0.57562065,-0.07619457,0.078431696,-0.059118487,0.06867923,-0.20333499,0.09388377,-0.07503086,0.2782396,-0.48011732,-0.12564147,-0.018769693,0.6870158,0.02605028,0.5242729,0.8566839,0.69047844,-5.0096393,35.65601,0.69047844,0.69047844,-0.6711167,0.092085786,-0.8190904,-0.40971056,-0.6144005,-0.96178436,-0.97421074,-0.8190904,-0.6144005,0.03352742,0.01690736,-0.047592074,0.10722841,0.02981817,3.9301865,15.231522,0.02981817,0.02981817,1,S03,STRESS
-0.0015353501,0.12627561,-0.3940235,0.40155402,0.0014160208,0.01089002,-0.06724095,-0.096558884,0.089196205,-0.07622857,0.0820709,-0.25687048,0.09388377,-0.0906084,0.25176266,-0.8285713,-0.13068815,-0.020870063,0.67056835,0.0550259,0.5242729,0.8566839,0.69047844,-2.168256,3.376998,0.69047844,0.69047844,-0.71781164,0.10276499,-0.8190904,-0.40971056,-0.8190904,0.045531128,-1.9330261,-0.8190904,-0.6144005,0.040300813,0.026721934,-0.047592074,0.10722841,0.02981817,2.0548027,2.5120363,0.02981817,0.02981817,1,S03,STRESS
-0.007401732,0.94807404,-4.5065665,4.426841,0.004194265,-0.4225743,5.941642,-0.15252505,0.14345181,-0.017498815,0.12808174,-0.25687048,0.25249827,-0.023873113,0.3381224,-0.9626994,-0.12964427,0.07581252,0.66606694,0.19638544,-1.1377821,3.3497665,0.69047844,2.1649864,59.030594,0.5242729,0.69047844,-0.72698003,0.20676892,-4.5035095,0.61373913,-0.8190904,-6.4877405,125.03555,-0.8190904,-0.6144005,0.04691293,0.09142877,-0.8216945,2.2747152,0.02981817,14.049713,378.90857,0.02981817,0.02981817,1,S03,STRESS
0.0064682933,1.406922,-4.657536,6.182215,0.017966278,-0.010686752,1.7747006,-0.75287485,0.84881216,0.15473443,0.0947589,-0.097908005,0.3109859,0.18760616,-0.7804823,-0.49041986,0.07588816,0.23849663,0.693941,0.21306199,-1.1377821,3.3497665,0.69047844,1.4564333,41.43042,0.69047844,0.69047844,-0.66130865,0.20421854,-4.5035095,0.61373913,-0.6144005,-7.5724926,140.8081,-0.6144005,-0.6144005,0.04159098,0.090626895,-0.8216945,2.2747152,0.02981817,14.577758,396.01248,0.02981817,0.02981817,1,S03,STRESS
0.008719136,1.480121,-5.9424286,6.182215,0.013339533,-0.19757631,2.0288897,-0.7831316,0.8983623,0.17453536,0.074021675,-0.01845199,0.3109859,0.18768181,-0.71574384,-0.56218004,0.13156183,0.23903371,0.64338684,0.13302211,0.025656402,1.3553004,0.69047844,0.6268878,1.557734,0.5242729,0.69047844,-0.5338038,0.11233934,-0.8190904,-0.40971056,-0.6144005,-0.13974795,-0.9234438,-0.6144005,-0.40971056,0.04401005,0.03177332,-0.047592074,0.18463865,0.02981817,1.3125305,0.9784491,0.02981817,0.02981817,1,S03,STRESS
-0.0026920186,1.1910412,-5.9424286,4.4735484,0.018538395,-0.6365633,3.703179,-0.6187992,0.6671536,0.024113704,0.1184252,-0.19137321,0.25154012,-0.015696041,0.30221003,-1.0490326,-0.076758064,0.13153662,0.5325832,0.10368435,0.19186191,1.0228895,0.5242729,-0.47265953,4.56862,0.5242729,0.5242729,-0.46493417,0.09085193,-0.6144005,-0.40971056,-0.40971056,-1.0373225,-0.92396283,-0.6144005,-0.40971056,0.074167795,0.03909791,0.02981817,0.18463865,0.10722841,-0.17336176,-1.6647862,0.02981817,0.10722841,1,S03,STRESS
-0.0036658845,0.72271353,-3.3958426,2.471969,-0.009909037,-0.16230741,1.4321938,-0.45829588,0.4288442,-0.13006802,0.06792524,-0.3088729,-0.015683435,-0.12964804,-0.19133753,-0.62388086,-0.18251914,-0.076758064,0.34179312,0.1622452,0.025656402,0.69047844,0.19186191,0.17650938,-1.860847,0.19186191,0.5242729,-0.46109623,0.08875611,-0.6144005,-0.40971056,-0.40971056,-1.1483,-0.6814079,-0.6144005,-0.40971056,0.104889974,0.027153874,0.02981817,0.18463865,0.10722841,-0.44089216,4.9908986,0.10722841,0.10722841,1,S03,STRESS
-0.0012403096,0.6534642,-1.8499168,3.213453,-0.01072647,0.53433454,2.1663585,-0.3906528,0.35844007,-0.17548348,0.037979368,-0.3088729,-0.11480174,-0.18200602,-0.7681046,1.1181636,-0.18422616,-0.1348019,0.18424414,0.054700546,0.025656402,0.5242729,0.19186191,-0.51457125,8.138778,0.19186191,0.19186191,-0.4732497,0.096528515,-0.8190904,-0.20502062,-0.40971056,-0.87868655,-0.89790225,-0.6144005,-0.40971056,0.12859686,0.034964185,0.10722841,0.2620489,0.10722841,1.0696363,-0.6621473,0.10722841,0.18463865,1,S03,STRESS
0.00056748715,0.693708,-2.441847,3.213453,0.0265215,0.29015166,1.6987071,-0.38528916,0.40164497,-0.17194818,0.028652688,-0.25185278,-0.11480174,-0.18216234,0.08876886,0.10964227,-0.18322514,-0.13977547,0.13957644,0.08532307,-0.14054911,0.5242729,0.19186191,-0.3491631,0.049348354,0.025656402,0.19186191,-0.53892106,0.10559041,-1.0237803,-0.20502062,-0.6144005,0.31308442,-0.66150546,-0.6144005,-0.40971056,0.15423901,0.038781565,0.02981817,0.2620489,0.18463865,-0.3892823,-1.4556085,0.10722841,0.18463865,1,S03,STRESS
-0.0015328533,0.5595933,-2.441847,2.5975611,0.022486666,0.012823581,2.2099872,-0.30181932,0.31988573,-0.15412997,0.032688156,-0.24625514,-0.06161926,-0.13115336,-0.15182194,-0.1500907,-0.18252291,-0.1296178,0.13974956,0.08003792,-0.14054911,0.35806742,0.19186191,-0.8022207,-0.7425451,0.025656402,0.19186191,-0.49691695,0.10626744,-1.0237803,-0.20502062,-0.40971056,-0.47678933,-0.7856951,-0.6144005,-0.40971056,0.15286821,0.038728964,0.02981817,0.2620489,0.18463865,-0.36407495,-1.602583,0.10722841,0.18463865,1,S03,STRESS
0.0010131553,0.57548326,-2.7588382,1.9238905,0.004992385,-0.5674432,3.21039,-0.28180933,0.308135,-0.10651215,0.04026611,-0.19871569,-0.014170564,-0.12877059,0.43471098,-0.16623807,-0.12999097,-0.0767631,0.21679275,0.110508956,-0.30675462,0.5242729,0.19186191,-0.5819676,1.9608326,0.19186191,0.35806742,-0.41759962,0.06592252,-0.6144005,-0.20502062,-0.40971056,-0.7930393,6.3133945,-0.40971056,-0.40971056,0.12891941,0.034765005,0.10722841,0.18463865,0.10722841,0.9788076,-1.0419354,0.10722841,0.18463865,1,S03,STRESS
0.0025709772,0.630244,-2.7588382,1.9238905,0.016320808,-0.50331,2.016386,-0.30087784,0.3374252,-0.044322815,0.055794988,-0.13783772,0.096576676,-0.042504124,0.50262177,-0.13312006,-0.077680916,-0.020752817,0.28777638,0.11255948,-0.30675462,0.5242729,0.35806742,-1.5586408,3.8068924,0.19186191,0.35806742,-0.3866829,0.09006212,-0.6144005,-0.20502062,-0.40971056,0.53695947,1.5574498,-0.40971056,-0.40971056,0.11238909,0.019309506,0.10722841,0.18463865,0.10722841,3.4743974,10.071432,0.10722841,0.10722841,1,S03,STRESS
-0.0025854532,0.6182202,-3.6706035,2.391724,0.016427454,-0.604692,3.995205,-0.33575478,0.34909236,0.024083506,0.051422156,-0.091034524,0.096576676,0.02898662,-0.45323068,-0.7993362,-0.022848144,0.07834784,0.27963918,0.089959875,0.025656402,0.69047844,0.35806742,-0.01314505,-0.71956325,0.19186191,0.35806742,-0.33167252,0.10201662,-0.6144005,-0.00033068156,-0.40971056,0.38755018,-1.4550797,-0.40971056,-0.20502062,0.10876048,0.011346158,0.02981817,0.18463865,0.10722841,5.8778214,41.112072,0.10722841,0.10722841,1,S03,STRESS
-0.004028774,0.5868274,-3.6706035,2.391724,0.0124471765,-0.64331824,4.8138328,-0.36082962,0.36227682,0.08053512,0.044690683,0.019591687,0.19709186,0.081241205,0.7415585,0.15745926,0.03394884,0.088350445,0.22769995,0.07705991,0.025656402,0.69047844,0.19186191,1.0439297,1.5356503,0.19186191,0.19186191,-0.29180062,0.1037109,-0.6144005,-0.00033068156,-0.20502062,-0.3555188,-1.4997021,-0.40971056,-0.20502062,0.10940556,0.013277,0.02981817,0.18463865,0.10722841,5.0779223,28.414898,0.10722841,0.10722841,1,S03,STRESS
0.0028292472,0.3621373,-0.88049614,0.8760612,0.016916895,-0.06616785,-0.78589153,-0.2853244,0.2941301,0.17638484,0.08723463,0.019773232,0.35602406,0.18700606,0.10635945,-1.0474281,0.08468929,0.24171402,0.20813617,0.05385563,0.025656402,0.35806742,0.19186191,1.943915,4.4880047,0.19186191,0.19186191,-0.27559602,0.09906733,-0.6144005,-0.00033068156,-0.20502062,-0.59765285,-1.3422406,-0.40971056,-0.20502062,0.10900239,0.013568854,0.02981817,0.2620489,0.10722841,5.021223,40.61587,0.10722841,0.10722841,1,S03,STRESS
0.003076252,0.2838759,-0.72393954,0.64842963,0.0014526816,-0.027539534,-0.8618946,-0.22859403,0.2204474,0.34053066,0.11676359,0.17893237,0.56891537,0.29884005,0.31175068,-1.2430621,0.24049616,0.45203593,0.20346165,0.042348433,0.19186191,0.35806742,0.19186191,3.3768907,9.403392,0.19186191,0.19186191,-0.25064945,0.08671581,-0.6144005,-0.00033068156,-0.20502062,-1.2897679,0.050017357,-0.20502062,-0.20502062,0.108196035,0.011131228,0.02981817,0.2620489,0.10722841,6.04475,72.81783,0.10722841,0.10722841,1,S03,STRESS
0.0009071963,0.23299025,-0.5317014,0.50302154,0.003657205,0.007040742,-0.9503639,-0.19528162,0.18682249,0.50767636,0.10502238,0.22071788,0.73501354,0.51272476,-0.61845183,0.24132848,0.45203593,0.5601508,0.20276912,0.04115671,0.19186191,0.35806742,0.19186191,3.508326,10.308345,0.19186191,0.19186191,-0.22442356,0.059959203,-0.40971056,-0.20502062,-0.20502062,-2.766615,5.6541624,-0.20502062,-0.20502062,0.10738967,0.0035295954,0.10722841,0.18463865,0.10722841,21.840385,475.0023,0.10722841,0.10722841,1,S03,STRESS
-0.0021467288,0.24759483,-0.69141364,0.6914993,0.005474369,0.055173412,-0.66748285,-0.20613807,0.18208042,0.6288627,0.06736924,0.48591924,0.7860427,0.62118006,0.0207849,-0.7849901,0.55954814,0.6686186,0.21644646,0.06721309,-0.30675462,0.5242729,0.19186191,0.8068563,6.13826,0.19186191,0.19186191,-0.2237839,0.059798628,-0.6144005,-0.20502062,-0.20502062,-2.954889,7.2773724,-0.20502062,-0.20502062,0.108196035,0.008600465,0.10722841,0.18463865,0.10722841,8.775689,75.0127,0.10722841,0.10722841,1,S03,STRESS
-0.00042502198,0.28557852,-0.8492452,1.1625917,-0.009568347,0.088861465,0.21007013,-0.19573209,0.19182801,0.7261359,0.06862486,0.59361553,0.87054664,0.7164304,0.063231036,-1.0596564,0.6646196,0.7807073,0.20588547,0.07358342,-0.30675462,0.5242729,0.19186191,0.17758724,5.5115957,0.19186191,0.19186191,-0.2800736,0.099519916,-0.6144005,-0.20502062,-0.20502062,-0.6076863,-1.4854041,-0.40971056,-0.20502062,0.11158273,0.019507166,-0.047592074,0.2620489,0.10722841,2.8343086,16.899422,0.10722841,0.10722841,1,S03,STRESS
